deputyName,expenseType,amount,year,month,day,sellerName,partyAcronym,stateAcronym
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,110.84,2023,december,10,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,290.7,2023,december,12,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,127.07,2023,december,13,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,194.89,2023,december,14,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,250,2023,december,15,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,109.02,2023,december,18,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,292,2023,december,21,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,283.01,2023,december,21,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,149.18,2023,december,28,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,303.01,2023,december,28,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,155.05,2023,december,28,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,100,2023,december,29,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,200,2023,december,31,auto posto bombonato ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,237.58,2023,june,15,AUTO POSTO BR 060 LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,159.96,2023,july,3,AUTO POSTO BR 060 LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,298.29,2023,august,30,AUTO POSTO CARRO NOBRE LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,250.01,2023,june,19,Auto Posto Catedral Ltda,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,88.72,2023,december,1,AUTO POSTO ESTACAO ANCHIETA LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,314.45,2023,october,24,AUTO POSTO ESTORIL DE SERTAOZINHO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,188.58,2023,march,23,AUTO POSTO JAAL LT,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,360.99,2023,november,8,AUTO POSTO NIVALDO MAZZI JR,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,50,2023,november,1,AUTO POSTO PUGLIESE e CHINAGLIA LT,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,149.96,2023,june,26,AUTO POSTO REDENTOR LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,309.61,2023,november,30,AUTO POSTO VILA TIBERIO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,335.4,2023,may,11,AUTO POSTO ZEBU LTDA - EPP,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,148.59,2023,september,5,AUTO POSTO ZEBU LTDA - EPP,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,230.02,2023,april,13,CENTRO DE SERVS FRANGO ASSADO NORTE LT,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,258.26,2023,may,9,COMERCIO DE COMBUSTIVEIS GUIMARAES LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,287.78,2023,march,20,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,250,2023,may,17,DRA4 DERIVADOS DE PETROLEO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,224.02,2023,december,8,DRA4 DERIVADOS DE PETROLEO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,282.04,2023,september,4,F M J A COMERCIO DE COMBUSTIVEIS LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,141.06,2023,september,5,G3 Auto Posto Ltda. - Epp,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,50,2023,september,5,G3 Auto Posto Ltda. - Epp,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,239.36,2023,august,8,JARJOUR REVENDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,271.85,2023,march,24,JARJOUR REVENDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,326.2,2023,october,5,LRL RIBEIRÃO II AUTO POSTO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,251.39,2023,march,23,PAX COMERCIO DE COMBUSTIVEIS EIRELI,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,258.04,2023,march,6,PILOTO AUTO POSTO LTDA ME,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,97.33,2023,october,11,POSTO AEROPORTO DE RIBEIRAO PRETO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,298.04,2023,november,23,POSTO AEROPORTO DE RIBEIRAO PRETO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,221.63,2023,july,28,POSTO DA SERRA DE SANTA RITA LT,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,258.04,2023,september,15,POSTO DE COMBUSTIVEIS 309 SUL LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,59.81,2023,november,13,POSTO DE SER AUTO E COM DE COM,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,329.16,2023,september,26,POSTO DO TREVO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,224.22,2023,december,14,POSTO DO TREVO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,200.24,2023,august,10,POSTO DO TREVO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,168.4,2023,august,17,POSTO DO TREVO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,84.63,2023,june,8,POSTO E CHURRASCARIA BATATAIS LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,256.09,2023,december,11,POSTO ITAMARATY LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,156.42,2023,october,27,POSTO SANTA ADELIA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,270.03,2023,april,19,POSTO VIA ESTRUTURAL COMERCIO DE DERIVADOS DE PETROLEO LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,361.95,2023,march,21,POSTO VILLA LOBOS LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,276.55,2023,december,6,PSJ LUIS ANTONIO COMERCIO DE COMBUSTIVEIS LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,149.9,2023,june,6,rede grill auto posto LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,115.26,2023,november,13,RODOPOSTO BANDEIRANTES JUNDIAI LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,227.74,2023,march,15,RODOPOSTO BANDEIRANTES NORTE LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,253.23,2023,march,24,RODOPOSTO BANDEIRANTES SUL LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,237.98,2023,march,31,RODOPOSTO CORAL LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,216,2023,february,26,RODOPOSTO CORAL LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,255.24,2023,december,18,RODOPOSTO CORAL LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,108.67,2023,september,19,RODOPOSTO TOPAZIO LT,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,163.3,2023,august,15,RODOPOSTO TURMALINA LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,230.04,2023,december,6,RODOPOSTO TURMALINA LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,263.25,2023,october,24,ROTA 411 COMBUSTIVEIS LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,100,2023,november,1,SERVIÇOS AUTOMOTIVOS MENDEES LTDA,PL,SP
Adilson Barroso,COMBUSTÍVEIS E LUBRIFICANTES.,115.93,2023,september,5,SONHO VERDE COMBUSTIVEIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,45000,2023,december,11,ATHENAS GRÁFICA E EDITORA LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,november,1,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,december,15,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,december,2,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,february,2,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,april,17,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,april,10,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,may,13,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,june,14,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,july,9,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13000,2023,august,1,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,september,2,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10000,2023,october,1,I9 SOLUCOES EM MARKETING E MIDIAS DIGITAIS LTDA,PL,SP
Adilson Barroso,TELEFONIA,229.99,2023,december,29,TELEFONICA BRASIL S.A.,PL,SP
Adilson Barroso,TELEFONIA,108.54,2023,june,1,Telefônica Brasil S.A. VIVO,PL,SP
Adilson Barroso,TELEFONIA,204.99,2023,october,1,Telefônica Brasil S.A. VIVO,PL,SP
Adilson Barroso,TELEFONIA,200,2023,july,1,Telefônica Brasil S.A. VIVO,PL,SP
Adilson Barroso,TELEFONIA,200,2023,august,1,Telefônica Brasil S.A. VIVO,PL,SP
Adilson Barroso,TELEFONIA,200,2023,september,1,Telefônica Brasil S.A. VIVO,PL,SP
Adilson Barroso,TELEFONIA,229.99,2023,november,30,Vivo - Telefonica Brasil S.A,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.86,2023,march,6,21GRILL-A.J.ARINE RESTAURANTE LTDA-ME,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,119.25,2023,september,26,AEROPUERTO INTERNACIONAL CARRASCO,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,123.17,2023,june,13,C.B. BRASILIA COMERCIO DE ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,270,2023,may,9,CHURRASCARIA FOGO DE CHAO LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,160.97,2023,february,7,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,52.75,2023,february,24,DECK IN RIO LANCHONETE LTDA ME,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,193.65,2023,november,27,EL FOGON,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,139.16,2023,april,19,ESPLANADA EVENTOS RESTAURANTE E DELIVERY EIRELI,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,151.08,2023,february,14,FAUSTO E MANOEL PONTAO RESTAURANTE E CHOPPERIA LT,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,55.9,2023,december,19,Fazenda do Comandante Restaurante LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,42,2023,february,15,FILIPINA DELI COMERCIO DE ALIMENTOS LTDA - ME,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,42,2023,february,15,FILIPINA DELI COMERCIO DE ALIMENTOS LTDA - ME,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,113.25,2023,april,16,GENOAR DADALL ME,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,44.88,2023,may,31,GREEN'S ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,50.38,2023,august,22,GREEN'S ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,104.51,2023,september,12,GREEN'S ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,50.38,2023,november,8,GREEN'S ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,60.23,2023,september,11,JERIVA COM. DE ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,103.4,2023,february,14,LA HOTELS EMPREENDIMENTOS 1 LTDA - (RT BRASILIA ALVORADA),PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,137.95,2023,june,21,LAGO AZUL RESTAURANTE LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28,2023,february,15,MINI BAR COMERCIO DE BEBIDAS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,63.31,2023,april,13,PIMENTA VERDE ALIMENTOS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,178.24,2023,february,27,QUINTA DO MARQUES ANHANGUERA RESTAURANTE E LANCHES LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,301.6,2023,september,25,RESTAURANT GARCIA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,220.35,2023,february,26,restaurante bacalhou e vinho do Itaim LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,98,2023,august,9,RESTAURANTE E LANCHONETE DELICIA BRASIL LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,133.86,2023,september,27,RESTAURANTE ESQUINA MINEIRA EIRELI,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,70.41,2023,october,30,RESTAURANTE ESQUINA MINEIRA EIRELI,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,89.97,2023,november,8,RESTAURANTE ESQUINA MINEIRA EIRELI,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,562.44,2023,september,24,RESTAURAT GARCIA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,245.97,2023,november,26,RESTAURAT GARCIA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37,2023,november,28,RETAIL SERVICES BRASIL ALIMENTACAO E BEBIDAS LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21,2023,february,26,RODOSNACK CORAL LANCHONETE E RESTAURANTE LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,44.69,2023,june,2,RODOSNACK NORTE LANCHONETE E RESTAURANTE LTDA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,126.7,2023,september,20,RVS COMERCIO DE ALIMENTOS EIRELI-ME,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,73.4,2023,march,7,SAO PAULO AIRPORT RESTAURANTES LIMITADA,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,38.67,2023,april,12,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.85,2023,june,14,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31.36,2023,september,19,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.67,2023,march,8,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,52.66,2023,march,14,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.01,2023,march,29,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.85,2023,april,11,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.85,2023,april,11,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31.77,2023,april,18,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.01,2023,april,26,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.85,2023,may,2,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.85,2023,may,16,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.01,2023,may,17,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.01,2023,may,30,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.67,2023,august,15,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,12.09,2023,november,9,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,39.33,2023,july,3,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,84.27,2023,may,3,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,89.51,2023,march,21,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,86.54,2023,march,28,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,23,2023,may,11,Sudeste Foods Produtos Alimenticios,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,23,2023,may,18,Sudeste Foods Produtos Alimenticios,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,23,2023,may,25,Sudeste Foods Produtos Alimenticios,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,26,2023,june,1,Sudeste Foods Produtos Alimenticios,PL,SP
Adilson Barroso,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,74.53,2023,march,27,SUSHI GOURMET RESTAURANTE LTDA,PL,SP
Adilson Barroso,HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.,2087.86,2023,september,26,ALOFT MONTEVIDEO,PL,SP
Adilson Barroso,HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.,929.49,2023,november,26,ALOFT MONTEVIDEO,PL,SP
Adilson Barroso,HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.,335.92,2023,september,22,Atrio Hoteis S.A,PL,SP
Adilson Barroso,HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.,1290.32,2023,october,31,HI RIBEIRÃO PRETO HOTEIS E CONDOMINIOS,PL,SP
Adilson Barroso,HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.,364.35,2023,july,4,TRANSAMERICA COMERCIAL E SERVIÇOS LTDA,PL,SP
Adilson Barroso,HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.,682.5,2023,september,9,TRANSAMERICA COMERCIAL E SERVIÇOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,february,10,EFICAR - CENTRO AUTOMOTIVO LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,march,10,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,may,9,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,september,13,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,april,10,EFICAR - CENTRO AUTOMOTIVO LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,june,9,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,july,13,EFICAR - CENTRO AUTOMOTIVO LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4000,2023,august,14,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,3800,2023,october,10,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,3800,2023,november,14,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,3800,2023,december,15,Eficar - Centro Automotivo LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,5500,2023,march,16,NACIONAL RENT A CAR LOCACAO DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,5500,2023,february,10,Nacional Rent a Car Locação de Veiculos LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2200,2023,august,1,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2200,2023,september,5,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,september,4,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2500,2023,october,3,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,october,3,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2500,2023,november,6,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
